Sample_ID,Site,Population,Treatment_PopType,Year,CO2CperHourperg,Overall_mineralization_rate,SORU_Biomass,POPRC_Biomass,MISC_Biomass,PercentN_SOIL,PercentN_LITTER,PercentN_POPRC,PercentN_MISC,PercentN_SORU,PercentC_SOIL,PercentC_LITTER,PercentC_POPRC,PercentC_MISC,PercentC_SORU,PlantDiversity,average_SOM
SCS_H8,YF,SC,Resistor,2021,1.8504581885810791,7.004544125384441,18.596536088762,51.91585139727296,44.16902070767025,0.2,0.8,2.2,2.3,2.3,3.2,44.6,44.2,41,47.1,1.5680174721380062,7.2222926745
SCS_H8,YF,SC,Resistor,2023,3.388688810599132,8.233483832626181,4.89097744360903,33.13901719974519,94.71299595584217,0.2,1.1,2.3,1.5,2.7,3.6,44.9,43.9,42.2,46.8,1.139263027106794,NA
UPH_H1,UP,UP,Reactor,2021,1.791007951047909,-1.7598426406455392,2.5059581977878858,59.21176637945293,36.419098349031145,0.2,1.1,2.5,2.9,1.8,2.6,44.1,44.5,42.8,46.9,1.3967200069686052,5.7258050505
UPH_H1,UP,UP,Reactor,2023,2.572796367067312,2.933147738086051,1.0771365149833647,68.72685713020667,76.61932296235298,0.1,1,2.2,2.1,0,2.4,42.7,42.9,43.5,0,1.1456606777325842,NA
UPH_H2,UP,UP,Reactor,2021,2.098241647157665,-6.987255074492539,12.789895738451518,75.29704820980135,10.058656811209927,0.2,1,3.6,2.1,2.1,2.7,43.8,46.2,37.7,47.7,0.7636046280347693,6.353445275
UPH_H2,UP,UP,Reactor,2023,2.11226866341521,6.013297084542071,38.418978912319645,67.7628540751154,29.08766402320045,0.2,0.9,1.4,1.7,2.5,3.1,41.5,41,46,45,1.1959648963704321,NA
UPH_H3,UP,UP,Reactor,2021,1.8058702622522396,-12.48959257519376,16.217874918672727,65.1379228432655,20.197288171910397,0.2,0.8,2.4,1.7,2.3,2.5,42.2,43,45.7,44.9,1.257743438736218,5.3989685915
UPH_H3,UP,UP,Reactor,2023,1.946956986002613,4.909310934216063,5.5581576026637185,79.33089073621058,49.7536026923972,0.1,1,1.1,1.9,2.4,2.2,45,43.5,44.5,44.5,0.9147008811131843,NA
UPH_H4,UP,UP,Reactor,2021,1.5470608237809502,-0.2805032626689113,20.788513825634343,22.80823381603284,65.8211292950625,0.1,0.9,1.8,2.1,0,2.3,42.2,39.6,44.9,0,1.4238832452119574,5.385094963
UPH_H4,UP,UP,Reactor,2023,2.066918727134234,5.081509818058208,38.418978912319645,31.130737981647318,105.55163709922843,0.2,0.9,1.3,1.5,2.5,3.2,43.3,44.3,46.1,46.7,1.7805880261781846,NA
UPH_H5,UP,UP,Reactor,2021,1.2530162217594256,-1.5264929777402958,25.359152732595955,59.21176637945293,19.18342503584035,0.2,0.6,3.1,2.1,2.5,3.1,45.3,44.8,43.4,48.6,1.2327092369668724,6.1504817475
UPH_H5,UP,UP,Reactor,2023,2.709936118469046,1.7654441649266728,84.72286348501665,31.130737981647318,43.55382109163818,0.3,1.3,0.6,1.4,2.4,3.9,43.9,41.7,44.1,45.9,1.1052233685149715,NA
UPH_H6,UP,UP,Reactor,2021,1.6080682345680557,-5.166247221729418,31.072451366297972,53.28560991564036,20.197288171910397,0.1,1.1,1.7,2.6,2.6,2.3,44.4,43.5,44.3,46.8,1.4379861189928356,5.671645403
UPH_H6,UP,UP,Reactor,2023,2.262580639158715,2.7252107986014438,50.36836847946726,61.01483268947654,22.887882422441425,0.2,1.2,2,2.2,2,2.4,42.9,42.2,42.2,45.3,1.211983404951273,NA
UPH_H7,UP,UP,Reactor,2021,2.5417048679430225,-11.633113560407265,32.215111093038374,33.81395296311334,41.48841402938138,0.2,0.5,1.9,3.3,2.2,3.1,46.9,44.2,45.9,46.4,1.4634381354734927,6.3737523675
UPH_H7,UP,UP,Reactor,2023,2.2696275060678515,3.8401475037180135,51.86204217536071,70.65486324038919,0.15534988632499713,0.2,1.1,1.4,1.7,2.4,2.8,42.8,42.4,44.4,45.9,1.014543586519396,NA
UPH_H8,UP,UP,Reactor,2021,1.4944937567291707,-4.176018834925054,20.788513825634343,25.3480151576668,62.77953988685237,0.2,1,1.1,1.5,2.4,2.6,43.1,39.6,43,48.8,1.4264690916021137,5.840315047000001
UPH_H8,UP,UP,Reactor,2023,2.2159350412278287,3.4531119875955842,35.43163152053275,39.8067654774687,91.0854800307907,0.2,1.1,1.5,1.1,2.7,2.4,40,41.3,44.7,47.6,1.558750050618268,NA
UPH_V1,UP,UP,Vegetation,2021,1.9998712740267588,-5.724298558127488,21.931173552374744,59.21176637945293,23.238877580120537,0.2,1.3,1.3,2.8,2.1,2.4,44.6,43.1,46.6,48.2,1.3059967915567388,6.534098933
UPH_V1,UP,UP,Vegetation,2023,2.7730799494651315,5.310091310693126,35.43163152053275,57.15882046911148,55.95338429315623,0.2,1,1.9,1.6,2.3,2.7,45.7,43.1,44.9,45.9,1.497784839857926,NA
UPH_V2,UP,UP,Vegetation,2021,2.0698134291812886,-1.732721462721357,9.361916558230307,77.8368295514353,10.058656811209927,0.2,0.8,2.1,1.5,0,2.5,45,44.1,42.9,0,0.7234358193734295,5.6595069805
UPH_V2,UP,UP,Vegetation,2023,2.4933275618291857,4.76994897792936,20.494894561598233,78.36688768111932,31.154257890120128,0.2,1.4,1.7,1.6,2.5,3,43.3,43.1,43.2,45,1.0828378760046082,NA
UPH_V3,UP,UP,Vegetation,2021,2.799064400561697,-5.494393591874778,17.360534645413132,47.35945345182779,38.446824621171245,0.2,1.3,2.4,2.3,0,2.6,43.9,44.3,47.7,0,1.4985659306134467,6.0111321325
UPH_V3,UP,UP,Vegetation,2023,2.0457135433861127,0.25099313505066545,50.36836847946726,32.09474103673858,86.95229229695136,0.1,1,1.7,1.5,2.8,2.3,43.4,43.5,45.5,46.5,1.4728932487428974,NA
UPH_V4,UP,UP,Vegetation,2021,2.341500183801439,-5.736573920683738,7.0765971047495,46.51285967128313,50.613182254011804,0.1,0.9,1.5,2.6,1.8,1.9,42.3,44,47.1,47.5,1.6190597269417013,6.003073907999999
UPH_V4,UP,UP,Vegetation,2023,2.1942784016033556,0.5434444045265304,26.469589345172036,45.5907838080163,93.15207389771038,0.2,1.2,1,1.9,2.1,3,44.4,43.3,46.2,46.1,1.64858823651855,NA
UPH_V5,UP,UP,Vegetation,2021,1.5664263359694448,-1.818328773433261,5.933937378009096,54.97879747672967,40.47455089331134,0.2,0.8,2.1,3,0,3,44.4,45.7,47.7,0,1.0376879831104437,6.337024985
UPH_V5,UP,UP,Vegetation,2023,3.0617056800458586,-2.902148933064197,7.05183129855717,80.29489379130185,41.4872272247185,0.2,1.2,2.4,2.9,2.6,2.8,43.6,44.4,47.5,46.1,1.0986122886681096,NA
UPH_V6,UP,UP,Vegetation,2021,2.546367421384225,-1.0262490687299688,29.92979163955757,23.654827596577494,56.69636107043209,0.2,0.4,1.5,2.2,2.4,2.7,45.7,39.6,48.5,47.9,1.3719454407810507,6.3151718195
UPH_V6,UP,UP,Vegetation,2023,2.5745281658499275,3.3987757748253427,65.30510543840177,49.44679602838136,29.08766402320045,0.2,1,1.3,1.4,2.4,2.7,46.1,43.3,43.6,47,1.3154889498303444,NA
UPH_V7,UP,UP,Vegetation,2021,1.4888934238752798,-22.578860870868596,13.932555465191921,51.592422354551054,36.419098349031145,0.2,0.7,2.3,1.8,1.9,2.5,46.1,44,45,48.7,1.3856335268410775,6.245887843
UPH_V7,UP,UP,Vegetation,2023,3.1863577719558114,-0.07170877640648832,33.93795782463929,41.73477158765124,89.01888616387103,0.2,1,2.7,1.2,2.2,3.5,43.9,42.8,44.1,45.6,1.5927847705548495,NA
UPH_V8,UP,UP,Vegetation,2021,2.157210741444895,-1.6625004841205606,20.788513825634343,57.51857881836362,24.252740716190583,0.2,1,1.8,1.9,2.1,2.6,44.2,43.5,43.8,47,1.3335228934056282,6.2249153995
UPH_V8,UP,UP,Vegetation,2023,1.7821666556622695,7.146789530498883,93.68490566037735,44.62678075292503,-1.9112439805946781,0.2,0.9,1.5,1.3,2.5,2.4,36.4,39.3,45.2,45.6,1.0682720241459989,NA
UPS_H1,YF,UP,Reactor,2021,1.563031460199213,15.482231393052867,12.925441162730333,76.95320336091251,25.141339715812407,0.1,1.9,2.2,2.2,1.4,1.6,42,39.6,42.1,46.9,1.1891809482016498,5.351242409499999
UPS_H1,YF,UP,Reactor,2023,2.586247422327606,7.26552391467804,-4.360902255639089,75.5139094235641,16.087922177287133,0.2,0.7,1.6,2.3,0,2.3,45.2,42.1,43.1,0,0.6446981049870489,NA
UPS_H2,YF,UP,Reactor,2021,1.6913405231044618,25.357612994753797,33.34138289644433,8.669516187350098,76.27823238143036,0.1,1.7,3.4,2.7,2.1,2.1,39.7,42.8,41,46.7,1.297334655082625,5.624734656499999
UPS_H2,YF,UP,Reactor,2023,2.7202350792437464,25.049455670902592,23.394736842105267,62.17366557532481,19.36396691806026,0.2,1.5,2.2,3,2.6,2.8,45.8,44.8,43.7,47.8,1.1122011827550544,NA
UPS_H3,YF,UP,Reactor,2021,1.690546362069688,22.370505261743666,8.388565221905,72.40095754934168,33.46595014975021,0.1,1.8,3.6,3.4,2.3,2.2,47,46.1,44.7,46.4,1.3497096235281418,5.3181537164999995
UPS_H3,YF,UP,Reactor,2023,2.989945554457059,26.564660383032795,-4.360902255639089,33.92373742611221,101.26508543738842,0.2,1.2,4,2.3,0,3.2,47.1,42.2,44.6,0,1.1735798319791921,NA
UPS_H4,YF,UP,Reactor,2021,1.1445755516649037,12.182718561364887,20.864974059174667,90.609940795625,3.73519859997234,0.2,1.6,2.1,2.5,2.1,2.3,46.1,45.2,40.2,47.6,0.7931487055141002,4.321940812
UPS_H4,YF,UP,Reactor,2023,3.7899794502103616,9.644974677344685,8.591729323308277,63.74310602805885,29.192101140379638,0.2,1.1,1.5,1.1,2.1,2.5,45.7,44.4,44.4,46.4,0.9000167188130308,NA
UPS_H5,YF,UP,Reactor,2021,1.8668414032196499,6.18136970348603,17.462317103555666,59.88228156752191,38.22287039771467,0,1.4,2.4,2.3,2.3,0.4,43,39.6,40.8,46,1.428213140764366,5.379354907
UPS_H5,YF,UP,Reactor,2023,2.927758101453606,6.474304053287579,-2.5105263157894653,81.79167123450023,1.3457208438080632,0.2,1,1.7,2.2,2.5,2.8,47.2,43.3,42.3,45.1,0.37829465850579885,NA
UPS_H6,YF,UP,Reactor,2021,2.7473691761178713,-1.0322381417491662,6.1201272514923355,12.083700546028219,103.630523807226,0.1,1.8,2.5,3.2,3.1,2.9,45.8,39.6,39.4,47.3,2.056922832285297,6.449292669
UPS_H6,YF,UP,Reactor,2023,3.3162874348351945,1.4112467994755404,-4.360902255639089,15.875172219670823,140.57762232666593,0.2,1.2,0.6,1.3,0,3.3,45.1,44.7,45.7,0,1.5831526804714815,NA
UPS_H7,YF,UP,Reactor,2021,1.3516478479656668,7.225108704296028,8.388565221905,24.602376527847994,84.60284281536815,0,1.1,2.1,2,2.9,0.6,42.6,43.4,40.6,47.4,1.333082442435346,4.348871823
UPS_H7,YF,UP,Reactor,2023,3.467227196614065,15.106675454983979,36.347368421052636,66.09726670715989,-0.29230152657850006,0.2,1,1.5,3,2.8,2.6,45.1,44.1,42.8,47.7,0.7685872614119248,NA
UPS_H8,YF,UP,Reactor,2021,2.5417696241826935,6.221146090193921,23.133412029587333,37.12105250966777,56.061321327581396,0.2,1.3,3,2.6,2.6,2.6,48,39.6,45.2,47.2,1.3543918428726038,5.9061129260000005
UPS_H8,YF,UP,Reactor,2023,3.1399179922343587,7.38908702428049,14.14285714285715,15.875172219670823,124.1973986228003,0.2,1.7,2.1,1.8,2.5,3.6,46,43.8,43.7,46.1,1.1531228502542135,NA
YFH_H1,YF,YF,Resistor,2021,1.4898110944038108,18.333112533183662,32.207163911238,32.56880669809694,51.30440107961694,0.1,0.4,1.9,2.6,2.2,2.4,42.2,43,45.7,46.3,1.825863940125336,5.0386051085000005
YFH_H1,YF,YF,Resistor,2023,2.9343058043854437,-2.4988671143614236,8.591729323308277,66.09726670715989,24.27803402921995,0.1,1.1,1.8,2.4,0,1.9,44.9,43.4,42.7,0,1.3001567003905898,NA
YFH_H2,YF,YF,Resistor,2021,0.9383737086522326,12.480365061413448,37.87825883726966,55.33003575595108,22.762879591830178,0,0.8,2.7,2.2,3.1,0.7,44.4,45,50.3,65,1.362246256337973,5.6098664110000005
YFH_H2,YF,YF,Resistor,2023,3.1675675263473977,9.856728342532616,56.7015037593985,51.97230263255359,12.811877436514006,0.2,1.4,2.3,2.3,2.4,3.4,44.9,43.8,41.8,46.3,1.0965956943671615,NA
YFH_H3,YF,YF,Resistor,2021,1.3859663701241423,12.806333875359515,4.985908266286002,80.36738771959064,32.276720087759095,0.2,1.1,2.7,2.3,3,2.6,44.8,44.6,42.1,47.5,1.1962354426997126,5.9515468975
YFH_H3,YF,YF,Resistor,2023,3.050129872289409,5.7733779656029665,3.0406015037594063,68.45142738626095,24.27803402921995,0.3,1.2,1.7,2.3,2.3,3.6,45.1,42.4,44,45.9,0.9422875497013843,NA
YFH_H4,YF,YF,Resistor,2021,1.719743539978826,-7.960184696186992,7.254346236698669,63.29646592620003,45.35825076966136,0.2,1.4,2.6,3.3,1.2,2.2,65.7,50.6,46.2,45.7,1.729565412705271,6.0342494890000005
YFH_H4,YF,YF,Resistor,2023,3.9459337331805173,-5.543661845624333,-4.360902255639089,48.83342172708553,71.78068277043029,0.2,1.3,2.9,2,0,3.5,45.5,43.9,42.4,0,0.7895296755863316,NA
YFH_H5,YF,YF,Resistor,2021,1.2828021360129096,8.301307979620253,20.864974059174667,0.7030860171011503,95.30591337328819,0.2,2,3.5,2.4,1.6,2.4,44.9,46.2,41.9,45.2,2.0577761997758905,4.974467086
YFH_H5,YF,YF,Resistor,2023,3.116674081068975,10.237918959921007,-4.360902255639089,39.416779010681324,91.43695121506904,0.2,1.1,2,1.9,0,3,44.8,44.2,45.3,0,0.7563243205489437,NA
YFH_H6,YF,YF,Resistor,2021,3.349123229771627,12.704554312294343,8.388565221905,90.609940795625,15.62749921988349,0.2,0.7,1.7,1.6,2.7,3.2,45,39.6,43.9,47.3,0.9073702769985545,6.5575466549999994
YFH_H6,YF,YF,Resistor,2023,3.5373501378828798,0.3900310772766986,3.0406015037594063,66.09726670715989,29.192101140379638,0.2,1.2,1.7,2.4,2.2,3.4,47.1,44.2,42.8,47.9,1.0556698482148017,NA
YFH_H7,YF,YF,Resistor,2021,1.818674465906792,13.923019614781637,9.522784207111334,54.19197430305837,53.68286120359917,0.1,1.1,2.4,2.2,2.4,1.1,45.5,44.8,46,47.8,1.824744913398665,5.362339478
YFH_H7,YF,YF,Resistor,2023,3.4413116710698928,10.544784528926154,-4.360902255639089,71.59030829172902,25.91605639960651,0.2,1.3,2.4,1.9,1.9,3.3,46.8,43.9,46.1,39.6,0.6989302958111385,NA
YFH_H8,YF,YF,Resistor,2021,1.432774148923707,18.75648409155363,29.938725940825332,71.26289609644898,13.24903909590126,0.1,0.7,1.7,2.1,1.5,2.4,45.9,43.8,42.7,45.8,1.0894780208950123,6.431113592
YFH_H8,YF,YF,Resistor,2023,3.26850436522645,13.909082969617337,4.89097744360903,74.72918919719709,9.53583269574088,0.2,1.3,2.5,2.4,2.7,3.3,46.6,43.4,44,48.6,0.6347849672607796,NA
YFH_V1,YF,YF,Vegetation,2021,2.0125772332786154,22.508613085839293,3.8516892810796692,105.40473968323019,4.924428661963455,0.2,1.4,2.7,2.9,2.7,2.7,45.3,39.6,44.9,47.6,0.4440318488646092,5.1164530280000005
YFH_V1,YF,YF,Vegetation,2023,3.062131447150943,8.46603134188546,8.591729323308277,65.31254648079288,24.27803402921995,0.2,1.3,1.4,3.6,2.4,3,44.7,41.8,47.3,46.6,0.8994957984912599,NA
YFH_V2,YF,YF,Vegetation,2021,1.8013135714207005,18.87179165983101,31.072944926031663,26.878499433633408,58.439781451563626,0.1,1.4,1.5,2.1,2.3,2,45.7,45.9,42.1,46.9,1.633407572910934,6.010604596
YFH_V2,YF,YF,Vegetation,2023,2.975124467444934,9.84699838682055,17.843609022556397,14.30573176693679,124.1973986228003,0.2,1.4,1.5,1.8,2.2,3.8,44.9,42.4,41.9,45.8,0.731253237268937,NA
YFH_V3,YF,YF,Vegetation,2021,1.4115872798182676,13.318176923856068,14.059660147936667,67.84871173777086,34.655180211741325,0.1,0.6,2.4,2.5,1.7,2.1,48.3,39.6,50.7,47.7,1.4073290711942446,5.3016254785
YFH_V3,YF,YF,Vegetation,2023,2.908218737713156,20.458261062756964,-4.360902255639089,44.909820595250444,79.9707946223631,0.2,1.5,3.3,1.6,0,2.5,44.5,43.3,44.6,0,1.1678191312583586,NA
YFH_V4,YF,YF,Vegetation,2021,1.3426533163931467,-2.6765921708857525,19.730755073968332,76.95320336091251,18.00595934386572,0.2,1,1.5,2.2,3.7,3.5,46.1,42.3,43.6,83,1.1671601704107626,5.060809789
YFH_V4,YF,YF,Vegetation,2023,2.9697016960282503,-4.39495437230082,30.79624060150376,56.68062399075569,24.27803402921995,0.2,1.4,1.9,1.2,2.5,2.7,46.2,44.3,44,46.3,0.9962980636009784,NA
YFH_V5,YF,YF,Vegetation,2021,1.2437937758422601,7.628482464905954,10.657003192317667,74.6770804551271,28.709029901785755,0.1,0.4,2.3,2.4,2.5,1.3,41.8,44.8,44.4,46.7,1.2051006057311697,4.479320141500001
YFH_V5,YF,YF,Vegetation,2023,2.9772590769030343,11.471954121742694,21.544360902255644,62.17366557532481,21.001989288446822,0.2,1.3,2.4,2.5,2.5,2.9,43.3,46.4,43.5,46.5,1.0177806915319099,NA
YFH_V6,YF,YF,Vegetation,2021,1.6486110021262863,23.86747031036842,15.193879133143,89.4718793427323,9.681348909927914,0.1,1.5,2.8,2.4,2.4,1,44.9,39.6,43.7,47.3,0.7713175808876835,5.1967882595
YFH_V6,YF,YF,Vegetation,2023,2.9549261233659987,19.815042729433454,75.20526315789473,17.44461267240486,65.22859328888403,0.2,1,1.3,1.9,2.1,2.5,30.7,44.2,46.6,47.2,1.1262320584554015,NA
YFH_V7,YF,YF,Vegetation,2021,2.860747854283172,5.4622682101398565,26.53606898520633,63.29646592620003,27.51979983979464,0.1,1.1,1.8,2.1,3,1.4,45.3,44.5,44.8,48.4,1.4186314416408188,4.450432585
YFH_V7,YF,YF,Vegetation,2023,3.0299752380935283,8.129069893295997,15.993233082706773,40.98621946341536,68.50463802965716,0.2,0.7,1.5,1.6,2.3,2.6,47.3,42.6,45.3,46.5,1.4973359802532253,NA
YFH_V8,YF,YF,Vegetation,2021,1.7029955606072487,23.07516211701577,10.657003192317667,78.09126481380522,26.330569777803525,0.1,0.9,2.8,2.6,2.9,2,44.5,45,40,41.8,1.1349455460027458,6.0737127345
YFH_V8,YF,YF,Vegetation,2023,2.6829770981300367,25.438352360662694,-4.360902255639089,59.81950489622376,48.848369585018396,0.2,0.9,3,2.6,0,3,45.7,44.5,44.9,0,0.7801973743557585,NA
YFN_H1,UP,YF,Resistor,2021,1.9520012874790882,-0.5013414942348409,9.361916558230307,44.81967211019383,48.58545598187171,0.2,1.3,2.4,2.2,1.4,2.8,46.2,39.6,45.3,44.5,1.0324852670419034,6.536577972
YFN_H1,UP,YF,Resistor,2023,2.29741715462622,-0.9413803678604038,14.520199778024427,91.86293045239702,8.421725354003698,0.2,1.7,1.5,1.6,2.1,3.1,43.3,42.8,44.7,43.6,0.7067647297246494,NA
YFN_H2,UP,YF,Resistor,2021,2.1017016595638305,0.398873943604519,13.932555465191921,69.37089174598877,16.141835627630208,0.2,0.6,2.8,2,1.7,2.6,47.8,42.1,43.5,45.6,0.854051576154245,6.2974344175
YFN_H2,UP,YF,Resistor,2023,2.5723459745187807,2.3698454851358086,21.988568257491682,94.75493961767083,-8.111025581353704,0.2,1.2,1.5,1.7,2.6,3.2,44.1,42.8,45.1,50.9,0.5730042105570212,NA
YFN_H3,UP,YF,Resistor,2021,2.4389393683501743,-2.3135523429240177,24.216493005855554,31.274171621479375,51.627045390081854,0.2,0.9,1.8,1.5,2.2,2.3,44.2,44.5,44.7,46.9,1.504324692060047,6.9666014595
YFN_H3,UP,YF,Resistor,2023,2.5824166234110155,3.358584276695263,16.01387347391788,40.77076853255997,115.88460643382682,0.2,1.2,1.8,1.6,2.3,2.9,43.9,42.8,45.6,45.3,1.132925697309554,NA
YFN_H4,UP,YF,Resistor,2021,1.7232129926469324,-2.835723098222668,7.0765971047495,30.42757784093472,68.86271870327265,0.2,1.6,1.8,3.3,0,3,45.7,40.3,44,0,1.4481552714160582,6.7139474295
YFN_H4,UP,YF,Resistor,2023,2.924085503609534,6.193635438597559,16.01387347391788,44.62678075292503,107.61823096614812,0.2,1.2,1.1,1.9,3.6,2.9,45,43.5,45.9,84,1.7491470314617679,NA
YFN_H5,UP,YF,Resistor,2021,2.6496779228397167,-2.482342853683188,8.219256831489904,49.05264101291709,45.543866573661575,0.2,0.6,2.3,2.7,0,2.8,45.6,44.1,46.5,0,1.3553159150606913,6.8932688175
YFN_H5,UP,YF,Resistor,2023,2.195330800306239,-1.147651172974197,20.494894561598233,62.94283879965907,60.08657202699558,0.3,0.8,1.3,2.3,2.9,3.6,44.4,43.8,46.4,47.4,1.5225107184017923,NA
YFN_H6,UP,YF,Resistor,2021,1.8110874346825372,-5.1215598233027935,45.92702781392322,22.80823381603284,44.530003437591525,0.2,0.6,1.9,2.8,2.2,2.7,46.6,39.6,45.2,46.8,1.2424021916470207,5.9185268345
YFN_H6,UP,YF,Resistor,2023,2.3534769149416213,3.5280075854919226,50.36836847946726,25.346719651099725,99.3518554984694,0.2,1.3,2.1,2,2.5,3,45,42.6,44.3,45,1.0476028666054944,NA
YFN_H7,UP,YF,Resistor,2021,1.851301720165183,-2.712918608954644,26.50181245933636,54.132203696185016,23.238877580120537,0.2,0.6,2.1,1.6,2.2,2.7,40.5,41.4,44.4,46.4,1.193629451872915,7.0113147965
YFN_H7,UP,YF,Resistor,2023,3.0068229739483385,10.155830131651395,84.72286348501665,33.05874409182985,35.28744562395948,0.2,1,1.6,1,2.2,3.1,43.7,41.3,45.8,44.6,1.3830277195844793,NA
YFN_H8,UP,YF,Resistor,2021,2.2251483293487735,-0.38575263731425424,28.787131912817166,65.98451662381015,7.017067402999786,0.2,0.9,3.6,2.3,2,3.5,44.1,44.8,46.1,46.8,0.8389805680932069,6.5911304825000006
YFN_H8,UP,YF,Resistor,2023,2.6468718507884965,-4.558107495650878,75.76082130965594,61.01483268947654,-10.17761944827338,0.2,1,1.5,1.6,2.5,3.7,43.2,42.6,43.3,46.3,0.7511114222142301,NA
